"sample_name"	"library_ID"	"title"	"library_strategy"	"library_source"	"library_selection"	"library_layout"	"platform"	"instrument"	"design_description"	"filetype"	"filename"	"filename2"	"Experiment"
"67_GVFLHN1-CH"	"67_GVFLHN1-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"67_GVFLHN1-CH.R1.fq.gz"	"67_GVFLHN1-CH.R2.fq.gz"	2
"68_GVFLHN1-RH"	"68_GVFLHN1-RH"	"16S amplicon of RH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"68_GVFLHN1-RH.R1.fq.gz"	"68_GVFLHN1-RH.R2.fq.gz"	2
"69_GVFLHN1-RS"	"69_GVFLHN1-RS"	"16S amplicon of RS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"69_GVFLHN1-RS.R1.fq.gz"	"69_GVFLHN1-RS.R2.fq.gz"	2
"70_GVFLHN2-CH"	"70_GVFLHN2-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"70_GVFLHN2-CH.R1.fq.gz"	"70_GVFLHN2-CH.R2.fq.gz"	2
"71_GVFLHN2-RH"	"71_GVFLHN2-RH"	"16S amplicon of RH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"71_GVFLHN2-RH.R1.fq.gz"	"71_GVFLHN2-RH.R2.fq.gz"	2
"72_GVFLHN2-RS"	"72_GVFLHN2-RS"	"16S amplicon of RS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"72_GVFLHN2-RS.R1.fq.gz"	"72_GVFLHN2-RS.R2.fq.gz"	2
"73_GVFLHP1-CH"	"73_GVFLHP1-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"73_GVFLHP1-CH.R1.fq.gz"	"73_GVFLHP1-CH.R2.fq.gz"	2
"74_GVFLHP2-CH"	"74_GVFLHP2-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"74_GVFLHP2-CH.R1.fq.gz"	"74_GVFLHP2-CH.R2.fq.gz"	2
"75_GVN7HN1-CH"	"75_GVN7HN1-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"75_GVN7HN1-CH.R1.fq.gz"	"75_GVN7HN1-CH.R2.fq.gz"	2
"76_GVN7HN1-RS"	"76_GVN7HN1-RS"	"16S amplicon of RS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"76_GVN7HN1-RS.R1.fq.gz"	"76_GVN7HN1-RS.R2.fq.gz"	2
"77_GVN7HN1-RH"	"77_GVN7HN1-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"77_GVN7HN1-RH.R1.fq.gz"	"77_GVN7HN1-RH.R2.fq.gz"	2
"78_GVN7HN2-CH"	"78_GVN7HN2-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"78_GVN7HN2-CH.R1.fq.gz"	"78_GVN7HN2-CH.R2.fq.gz"	2
"79_GVN7HN2-RH"	"79_GVN7HN2-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"79_GVN7HN2-RH.R1.fq.gz"	"79_GVN7HN2-RH.R2.fq.gz"	2
"80_GVN7HN2-RS"	"80_GVN7HN2-RS"	"16S amplicon of RS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"80_GVN7HN2-RS.R1.fq.gz"	"80_GVN7HN2-RS.R2.fq.gz"	2
"81_GVN7HP1-CH"	"81_GVN7HP1-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"81_GVN7HP1-CH.R1.fq.gz"	"81_GVN7HP1-CH.R2.fq.gz"	2
"82_GVN7HP2-CH"	"82_GVN7HP2-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"82_GVN7HP2-CH.R1.fq.gz"	"82_GVN7HP2-CH.R2.fq.gz"	2
"83_RIN7HN1-CH"	"83_RIN7HN1-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"83_RIN7HN1-CH.R1.fq.gz"	"83_RIN7HN1-CH.R2.fq.gz"	2
"84_RIN7HN1-RH"	"84_RIN7HN1-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"84_RIN7HN1-RH.R1.fq.gz"	"84_RIN7HN1-RH.R2.fq.gz"	2
"85_RIN7HN2-CH"	"85_RIN7HN2-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"85_RIN7HN2-CH.R1.fq.gz"	"85_RIN7HN2-CH.R2.fq.gz"	2
"86_RIN7HN2-RH"	"86_RIN7HN2-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"86_RIN7HN2-RH.R1.fq.gz"	"86_RIN7HN2-RH.R2.fq.gz"	2
"87_RIN7HP1-CH"	"87_RIN7HP1-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"87_RIN7HP1-CH.R1.fq.gz"	"87_RIN7HP1-CH.R2.fq.gz"	2
"88_RIN7HP2-CH"	"88_RIN7HP2-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"88_RIN7HP2-CH.R1.fq.gz"	"88_RIN7HP2-CH.R2.fq.gz"	2
"89_125-BK"	"89_125-BK"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"89_125-BK.R1.fq.gz"	"89_125-BK.R2.fq.gz"	2
"90_29-BK"	"90_29-BK"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"90_29-BK.R1.fq.gz"	"90_29-BK.R2.fq.gz"	2
"91_77-BK"	"91_77-BK"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"91_77-BK.R1.fq.gz"	"91_77-BK.R2.fq.gz"	2
"92_PCRblank"	"92_PCRblank"	"16S amplicon of PB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"92_PCRblank.R1.fq.gz"	"92_PCRblank.R2.fq.gz"	2
"93_PCRblank"	"93_PCRblank"	"16S amplicon of PB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"93_PCRblank.R1.fq.gz"	"93_PCRblank.R2.fq.gz"	2
"94_GVN7HP2-BS"	"94_GVN7HP2-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"94_GVN7HP2-BS.R1.fq.gz"	"94_GVN7HP2-BS.R2.fq.gz"	2
"95_GVCLHN2-CH"	"95_GVCLHN2-CH"	"16S amplicon of CH sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"95_GVCLHN2-CH.R1.fq.gz"	"95_GVCLHN2-CH.R2.fq.gz"	2
"96_GVFLHN2-RS"	"96_GVFLHN2-RS"	"16S amplicon of RS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"96_GVFLHN2-RS.R1.fq.gz"	"96_GVFLHN2-RS.R2.fq.gz"	2
"97_GVCLHN3-BH"	"97_GVCLHN3-BH"	"16S amplicon of BH sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"97_GVCLHN3-BH.R1.fq.gz"	"97_GVCLHN3-BH.R2.fq.gz"	2
"98_GVCLHN3-BS"	"98_GVCLHN3-BS"	"16S amplicon of BS sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"98_GVCLHN3-BS.R1.fq.gz"	"98_GVCLHN3-BS.R2.fq.gz"	2
"99_GVCLHN4-BH"	"99_GVCLHN4-BH"	"16S amplicon of BH sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"99_GVCLHN4-BH.R1.fq.gz"	"99_GVCLHN4-BH.R2.fq.gz"	2
"100_GVCLHN4-BS"	"100_GVCLHN4-BS"	"16S amplicon of BS sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"100_GVCLHN4-BS.R1.fq.gz"	"100_GVCLHN4-BS.R2.fq.gz"	2
"101_GVFLHN3-BH"	"101_GVFLHN3-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"101_GVFLHN3-BH.R1.fq.gz"	"101_GVFLHN3-BH.R2.fq.gz"	2
"102_GVFLHN3-BS"	"102_GVFLHN3-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"102_GVFLHN3-BS.R1.fq.gz"	"102_GVFLHN3-BS.R2.fq.gz"	2
"103_GVFLHN4-BH"	"103_GVFLHN4-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"103_GVFLHN4-BH.R1.fq.gz"	"103_GVFLHN4-BH.R2.fq.gz"	2
"104_GVFLHN4-BS"	"104_GVFLHN4-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"104_GVFLHN4-BS.R1.fq.gz"	"104_GVFLHN4-BS.R2.fq.gz"	2
"105_GVFLHP3-BH"	"105_GVFLHP3-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"105_GVFLHP3-BH.R1.fq.gz"	"105_GVFLHP3-BH.R2.fq.gz"	2
"106_GVFLHP3-BS"	"106_GVFLHP3-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"106_GVFLHP3-BS.R1.fq.gz"	"106_GVFLHP3-BS.R2.fq.gz"	2
"107_GVFLHP4-BH"	"107_GVFLHP4-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"107_GVFLHP4-BH.R1.fq.gz"	"107_GVFLHP4-BH.R2.fq.gz"	2
"108_GVFLHP4-BS"	"108_GVFLHP4-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"108_GVFLHP4-BS.R1.fq.gz"	"108_GVFLHP4-BS.R2.fq.gz"	2
"109_GVN7HN3-BH"	"109_GVN7HN3-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"109_GVN7HN3-BH.R1.fq.gz"	"109_GVN7HN3-BH.R2.fq.gz"	2
"110_GVN7HN3-BS"	"110_GVN7HN3-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"110_GVN7HN3-BS.R1.fq.gz"	"110_GVN7HN3-BS.R2.fq.gz"	2
"111_GVN7HN4-BH"	"111_GVN7HN4-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"111_GVN7HN4-BH.R1.fq.gz"	"111_GVN7HN4-BH.R2.fq.gz"	2
"112_GVN7HN4-BS"	"112_GVN7HN4-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"112_GVN7HN4-BS.R1.fq.gz"	"112_GVN7HN4-BS.R2.fq.gz"	2
"113_GVN7HP3-BH"	"113_GVN7HP3-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"113_GVN7HP3-BH.R1.fq.gz"	"113_GVN7HP3-BH.R2.fq.gz"	2
"114_GVN7HP3-BS"	"114_GVN7HP3-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"114_GVN7HP3-BS.R1.fq.gz"	"114_GVN7HP3-BS.R2.fq.gz"	2
"115_GVN7HP4-BH"	"115_GVN7HP4-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"115_GVN7HP4-BH.R1.fq.gz"	"115_GVN7HP4-BH.R2.fq.gz"	2
"116_GVN7HP4-BS"	"116_GVN7HP4-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"116_GVN7HP4-BS.R1.fq.gz"	"116_GVN7HP4-BS.R2.fq.gz"	2
"117_RIFLHN3-BH"	"117_RIFLHN3-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"117_RIFLHN3-BH.R1.fq.gz"	"117_RIFLHN3-BH.R2.fq.gz"	2
"118_RIFLHN3-BS"	"118_RIFLHN3-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"118_RIFLHN3-BS.R1.fq.gz"	"118_RIFLHN3-BS.R2.fq.gz"	2
"119_RIFLHN4-BH"	"119_RIFLHN4-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"119_RIFLHN4-BH.R1.fq.gz"	"119_RIFLHN4-BH.R2.fq.gz"	2
"120_RIFLHN4-BS"	"120_RIFLHN4-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"120_RIFLHN4-BS.R1.fq.gz"	"120_RIFLHN4-BS.R2.fq.gz"	2
"121_RIFLHP3-BH"	"121_RIFLHP3-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"121_RIFLHP3-BH.R1.fq.gz"	"121_RIFLHP3-BH.R2.fq.gz"	2
"122_RIFLHP3-BS"	"122_RIFLHP3-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"122_RIFLHP3-BS.R1.fq.gz"	"122_RIFLHP3-BS.R2.fq.gz"	2
"123_RIFLHP4-BH"	"123_RIFLHP4-BH"	"16S amplicon of BH sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"123_RIFLHP4-BH.R1.fq.gz"	"123_RIFLHP4-BH.R2.fq.gz"	2
"124_RIFLHP4-BS"	"124_RIFLHP4-BS"	"16S amplicon of BS sample from mesocosm withFlorence soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"124_RIFLHP4-BS.R1.fq.gz"	"124_RIFLHP4-BS.R2.fq.gz"	2
