"OTU"	"Phylum"	"Class"	"Family"	"Genus"	"BP"	"BS"	"CH"	"CS"	"RH"	"RT"
"1632"	"ASV2937"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacteraceae"	"Chthoniobacter"	0.000156101791806495	4.59823478199965e-05	8.28747469881893e-05	6.61028820072404e-05	0	0
"1633"	"ASV2938"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Blastocatellaceae"	NA	0.0001888695643649	6.89444294029536e-05	1.78919682954322e-05	0	3.68194806612253e-05	0
"1634"	"ASV2939"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000147354023165603	2.56342200596487e-05	7.86332630825699e-05	2.38504472380597e-05	0	0
"1635"	"ASV2940"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	"Pajaroellobacter"	7.58560901603814e-05	0.000179409171381616	6.03904521670697e-05	9.4090843083037e-05	0	0
"1636"	"ASV2942"	"Bacteroidetes"	"Bacteroidia"	"NS11-12_marine_group"	NA	2.87709959396791e-05	0.000166665782846934	0.000104579286337513	0.000176298944909162	2.16013880434774e-05	0
"1637"	"ASV2943"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	NA	3.40920803304553e-05	0.000152720147533426	0.000123119071304954	0.000158028839180761	2.32770573773173e-05	0
"1638"	"ASV2945"	"Actinobacteria"	"Thermoleophilia"	"Gaiellaceae"	"Gaiella"	4.60335510953445e-05	0.000116804450253941	0.000109247862527469	0.000191828244984702	1.59635682348212e-05	0
"1639"	"ASV2946"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	"Planosporangium"	1.73145182235304e-05	0.000108726889284956	0.000236586866342305	0.000161514471761655	1.19530835180819e-05	0
"1640"	"ASV2947"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	"Sandaracinus"	0	0	4.36445950849154e-05	0	0.000151263234740122	0.000124920877005623
"1641"	"ASV2948"	"Actinobacteria"	"Actinobacteria"	"Mycobacteriaceae"	"Mycobacterium"	0.000104533419546782	1.53751537515375e-05	0.000183197428547398	2.62552527052367e-05	2.74990408131527e-05	0
"1642"	"ASV2950"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	6.46650688301386e-05	9.03760877980205e-05	9.18714593307931e-05	0.000149000604982587	2.37698443551649e-05	0
"1643"	"ASV2952"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	4.54100226139981e-05	0.000274193371502973	0.000104172765445035	3.62200731645478e-05	0	0
"1644"	"ASV2957"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacteraceae"	"Roseomonas"	7.42674169487694e-05	6.43743644718157e-05	9.28238564575686e-05	0.000122133721316982	3.09479286588653e-05	0
"1645"	"ASV2958"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	0.000148504095703392	4.46435186098528e-05	7.26478705563229e-05	5.41194654728634e-05	5.65442024440245e-05	0
"1646"	"ASV296"	"Firmicutes"	"Bacilli"	"Staphylococcaceae"	"Staphylococcus"	0	0	0.00182176190232481	0	0.000626486655152683	8.35275348518639e-06
"1647"	"ASV2960"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellaceae"	"Reyranella"	6.54806137724075e-05	0.000132217715757517	1.1317897093564e-05	0.000108274620596831	2.66797240374897e-05	0
"1648"	"ASV2965"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadaceae"	"Pseudoxanthomonas"	0	0	0	0	0.000101862902414192	0.000259426709750115
"1649"	"ASV2966"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Gemmata"	0	4.01516841400848e-05	0	0	0.000116373738043379	0.000223773181805428
"1650"	"ASV2969"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Ferruginibacter"	0.000143815471421558	0	4.31374660249495e-05	0	4.17352110801232e-05	0
"1651"	"ASV297"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomicrobiaceae"	"Pedomicrobium"	0.00206251114120248	0.00111281556665735	0.00129278560030634	0.00113009890023525	0.000186675866720914	0
"1652"	"ASV2974"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"Ohtaekwangia"	0.000198635677124971	0	0.000138242476197968	1.54793170525316e-05	8.73897796404285e-06	0
"1653"	"ASV2977"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Terrimonas"	0.000115807003218853	0.000138031051172476	5.77321366009208e-05	0.000169055625995159	0	0
"1654"	"ASV298"	"Bacteroidetes"	"Bacteroidia"	"Saprospiraceae"	NA	0.002458163371783	0.000658056791991959	0.000869995124092014	0.00040904554104253	0.000197798456071583	0
"1655"	"ASV2980"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacteraceae"	"possible_genus_04"	0	0	1.31960010838316e-05	0	6.58720444988783e-05	0.000235277279031028
"1656"	"ASV2982"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pir4_lineage"	2.95246530853262e-05	0	6.68784828256056e-06	0	0.000119729847825202	0.000257574511545359
"1657"	"ASV2983"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"Ohtaekwangia"	1.11809298061227e-05	3.11415606370674e-05	0.000330307964896729	0	0	0
"1658"	"ASV2985"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	0.000119978023672562	0.000121699200843825	2.91408254481782e-05	7.80095253519582e-05	4.08498956965997e-06	0
"1659"	"ASV2986"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"OLB12"	0.000127129338412213	0.000124199155023347	1.73148080278376e-06	0.000113998416327981	9.2577377329189e-06	0
"1660"	"ASV2988"	"Chloroflexi"	"Chloroflexia"	"JG30-KF-CM45"	NA	0.000123368782282028	5.30986741524022e-05	6.8656685360665e-05	3.42025927751966e-05	1.27148814973044e-05	0
"1661"	"ASV2989"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	5.95785534883303e-05	0.000225686755117763	0	0.00018747471433427	0	0
"1662"	"ASV299"	"Nitrospirae"	"Nitrospira"	"Nitrospiraceae"	"Nitrospira"	0.00117441813071377	0.00210895121081166	0.000186250985692991	0.00213794206964103	0.00014479136162088	0
"1663"	"ASV2990"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomonadaceae"	"Hirschia"	0.000159066874331472	8.11257761552623e-05	3.1096842933938e-05	0	7.88302210016771e-05	0
"1664"	"ASV2992"	"Proteobacteria"	"Deltaproteobacteria"	"P3OB-42"	NA	0.000169579826823026	6.5143273872998e-05	7.23665684431067e-05	0.000112937920138172	0	0
"1665"	"ASV2993"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	NA	9.69013916530632e-06	0.000186650730235418	4.95268738885726e-05	0.000152578127987104	2.83210223913321e-05	0
"1666"	"ASV2994"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadaceae"	"Sphingomonas"	0	0	0.000113035614322781	8.03137607860126e-05	0.000160694520621286	7.20655673330609e-05
"1667"	"ASV2995"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	5.48684060317435e-05	0.000109976558510286	0.000104331365453182	9.87124550990866e-05	3.14976412561832e-05	0
"1668"	"ASV2997"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000163341371130524	0.000130962807160305	7.20229815044984e-06	0.000103104274440846	0	0
"1669"	"ASV2998"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	7.91544168936972e-05	9.46274187586094e-05	9.73000559253672e-05	8.07973250828126e-05	1.01586343312498e-05	0
"1670"	"ASV2999"	"Proteobacteria"	"Alphaproteobacteria"	"Beijerinckiaceae"	"Microvirga"	9.97558656028677e-05	3.89882481478308e-05	6.75215920226569e-05	0.000135382886215687	0	0
"1671"	"ASV3000"	"Cyanobacteria"	"Oxyphotobacteria"	"Phormidiaceae"	"Tychonema_CCAP_1459-11B"	3.98411144043802e-05	5.35364166054062e-05	0.00046378589721322	7.71311332106091e-06	0	0
"1672"	"ASV3002"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	"Rhizobacter"	0	0	0	0	0.000267223079009507	0
"1673"	"ASV3004"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"MND1"	7.65151998986268e-05	0.000135212187078533	1.21779906458705e-05	0.000125143470243851	0	0
"1674"	"ASV3005"	"Planctomycetes"	"Planctomycetacia"	"Rubinisphaeraceae"	NA	0.000115809047242468	0.000138355396061346	5.81810404454291e-05	0.000114207759666592	1.49811050812163e-05	0
"1675"	"ASV3006"	"Proteobacteria"	"Gammaproteobacteria"	"TRA3-20"	NA	7.54802888773462e-05	8.56506776431475e-05	0.000233561324391726	3.09348512033657e-05	1.92869536102477e-05	0
"1676"	"ASV3007"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0.00023479026167864	3.53628536285363e-05	0.000156948641278535	0	0	0
"1677"	"ASV3008"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	2.82196580337796e-05	0.000143425268121353	8.44807280797038e-05	0.000135806033682566	2.6122202566071e-05	0
"1678"	"ASV3009"	"Actinobacteria"	"Actinobacteria"	"Microbacteriaceae"	NA	0	0	0	1.6372607808506e-05	8.05921964109766e-05	0.0002566236230303
"1679"	"ASV301"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	0.000960436721076477	0.00203173488047326	0.000891154689695553	0.00184564840333255	0.000121137244536331	0
"1680"	"ASV3011"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	4.12347644135029e-05	0.000186759399066969	0	0.000153294322704953	9.67279177604362e-06	0
"1681"	"ASV3013"	"Proteobacteria"	"Deltaproteobacteria"	"P3OB-42"	NA	0.000143330271788694	3.86059711207527e-05	2.79201182424689e-05	0.000152999700386362	1.99784205995573e-05	0
"1682"	"ASV3014"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	0	0.000136999081680624	8.92697281193374e-05	0.000134769386865525	1.45123347589284e-05	0
"1683"	"ASV3015"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	0.000143487922790459	7.54181269561346e-05	0.000153834111736907	0.000112565910888245	0	0
"1684"	"ASV3016"	"Chloroflexi"	"Chloroflexia"	"Roseiflexaceae"	NA	0.000129132340667726	6.62747810050715e-05	0.000122509973062681	0	2.54073994543146e-05	6.5766232985336e-06
"1685"	"ASV3017"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadaceae"	"Arenimonas"	1.02041428820101e-05	0	0.000380482255500732	0	0	1.68832922939459e-05
"1686"	"ASV3018"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"Ohtaekwangia"	0	0	0	0	0.000250882566624464	7.63692602983344e-05
"1687"	"ASV3019"	"Proteobacteria"	"Deltaproteobacteria"	"Nannocystaceae"	"Enhygromyxa"	5.77361233416102e-05	6.52726547015464e-05	6.44868168427841e-05	0.000152412076938366	0	0
"1688"	"ASV302"	"Firmicutes"	"Bacilli"	"Paenibacillaceae"	"Paenibacillus"	0.000370075485823584	2.70357040266302e-05	0.000164594868252029	0.000105596218446959	0.000147087671866875	0.000133510478944421
"1689"	"ASV3021"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	0	0.000357474974908222	0	3.88679997683375e-05	0	0
"1690"	"ASV3023"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	1.57678965625985e-05	0.000154052781236969	2.04501486725809e-05	0.000199239802575224	0	0
"1691"	"ASV3027"	"Proteobacteria"	"Alphaproteobacteria"	"Beijerinckiaceae"	"Microvirga"	2.72360750016963e-05	4.51619960820936e-05	7.12064131702322e-05	9.56992708547653e-05	7.78499195042491e-05	0
"1692"	"ASV303"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	0	1.40365652524827e-05	5.7549180046266e-05	1.88966277302691e-05	0.00175823872950948	0.00268413750472976
"1693"	"ASV3030"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	"Polyangium"	4.91779290211244e-05	5.51467560660619e-05	3.69382571260535e-05	0.000171261447876186	4.30094873172194e-05	0
"1694"	"ASV3033"	"Proteobacteria"	"Deltaproteobacteria"	"P3OB-42"	NA	4.39180107820122e-05	0.000153160190151744	0.000107448404607737	0.000103528844056668	1.63693399286892e-05	0
"1695"	"ASV3035"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculaceae"	"Subgroup_10"	6.55947881959197e-05	2.00104054108136e-05	0.000135819984519795	4.39671003177568e-05	7.14074966885754e-05	0
"1696"	"ASV3036"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"PAUC26f"	6.16083380951219e-05	0.000166189732622379	2.42871999057339e-05	0.000183690848410152	0	0
"1697"	"ASV3037"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	"Gemmatimonas"	5.29758477849082e-05	0.000155168757953223	0	0.000139658689543096	0	0
"1698"	"ASV3039"	"Proteobacteria"	"Gammaproteobacteria"	"TRA3-20"	NA	0	0.000156110161907086	0.000114773683595336	0	4.58972377239232e-05	0
"1699"	"ASV304"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacteraceae"	"Candidatus_Udaeobacter"	0.00107618328866769	0.00201826637334056	0.000450773217632552	0.00166092433914629	0.000163784678584879	0
"1700"	"ASV3041"	"Actinobacteria"	"Actinobacteria"	"Nocardiaceae"	"Rhodococcus"	0.000235528548543084	1.41850678519079e-05	6.92674384557605e-05	3.09120559893552e-05	6.69654815264558e-06	0
"1701"	"ASV3044"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	"Gemmatimonas"	0.000156929542625656	9.69496636273223e-05	2.29910351385128e-05	6.56048586523154e-05	2.90338173349153e-05	0
"1702"	"ASV3046"	"Actinobacteria"	"Acidimicrobiia"	"Ilumatobacteraceae"	"CL500-29_marine_group"	0.000183827094574685	0	7.65156692034016e-05	4.10336690296577e-05	0	0
"1703"	"ASV3051"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	5.53991086678639e-05	0.000190960119253801	2.23592125737613e-05	0.000175183729321986	0	0
"1704"	"ASV3052"	"Bacteroidetes"	"Bacteroidia"	"Spirosomaceae"	NA	8.1908077598123e-05	0	0	0	5.78259570308428e-05	0.000198351184428026
"1705"	"ASV3056"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0.000163484246031164	0	0.000181977669715732	1.29886717134872e-05	1.04168526818931e-05	0
"1706"	"ASV3059"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	"Dactylosporangium"	0.00012885259957124	4.90161750858133e-05	0.000168767259903526	0.000116310019957956	1.63399582786399e-05	0
"1707"	"ASV306"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	"Caenimonas"	0.00213216901585663	0.00139135654530354	0.000802718517252756	0.000789229391218811	4.62376496521924e-05	0
"1708"	"ASV3062"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"Ohtaekwangia"	0.000136063330324745	0	0.000107269729152844	3.17137291000266e-05	6.1804128252771e-05	0
"1709"	"ASV3066"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacteraceae"	"possible_genus_04"	0	0	6.29688933666769e-05	0	0.000360347724049211	1.97906588090421e-05
"1710"	"ASV3068"	"Proteobacteria"	"Gammaproteobacteria"	"SC-I-84"	NA	7.69736068065327e-05	0.000172002708773888	7.22498266986726e-05	7.70880496408015e-05	5.95248724679607e-06	0
"1711"	"ASV3069"	"Chloroflexi"	"Anaerolineae"	"A4b"	NA	9.00225568696185e-05	0.000148778735560876	0	0.000245951390108168	0	0
"1712"	"ASV307"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"mle1-7"	0.00173458005959497	0.00141072101695895	0.00101063595229324	0.00129463834784987	8.51443122096311e-05	0
"1713"	"ASV3070"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	3.43233758067355e-05	0.000137874844422912	5.54328417812561e-05	0.000177066450301231	2.31482742280731e-05	0
"1714"	"ASV3071"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000112826697163613	0	7.62116926323812e-05	0	2.68095758160694e-05	0.000117702564830362
"1715"	"ASV3072"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0.000216600338540945	3.46491196803424e-05	9.71936721188727e-05	2.46225764165026e-05	0	0
"1716"	"ASV3073"	"Proteobacteria"	"Gammaproteobacteria"	"Solimonadaceae"	"Polycyclovorans"	0	0.000249368907677489	1.18092196939995e-05	0.000210501941710759	0	0
"1717"	"ASV3074"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacteraceae"	"Candidatus_Udaeobacter"	2.72750609677833e-05	0.000176655727260995	8.18337971945738e-06	7.09737820334368e-05	0	0
"1718"	"ASV3075"	"Bacteroidetes"	"Ignavibacteria"	"BSV26"	NA	9.26871669230249e-05	0.000142116153490124	1.5327226710758e-05	0.000117197739235128	1.45123347589284e-05	0
"1719"	"ASV3076"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellaceae"	NA	0.000176703791785026	5.1016519374352e-05	3.49208553877282e-05	0.000218229584048337	0	0
"1720"	"ASV3077"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	"Gemmatimonas"	5.15744440585387e-05	0.000187263758897085	0	0.00019246880546442	0	0
"1721"	"ASV3078"	"Chloroflexi"	"Anaerolineae"	"A4b"	NA	0	0	0	0	0.000565300292638727	2.28454073116619e-05
"1722"	"ASV3079"	"Proteobacteria"	"Gammaproteobacteria"	"Moraxellaceae"	"Cavicella"	5.21776724285725e-06	2.10548478787241e-05	1.22750695791861e-05	6.2448402007841e-06	0.000161532762132968	9.37936186506036e-05
"1723"	"ASV308"	"Proteobacteria"	"Alphaproteobacteria"	"Xanthobacteraceae"	"Pseudolabrys"	0.00107475843618005	0.00171240562762419	0.000891744292440327	0.00194140635612299	0.000127373118873744	0
"1724"	"ASV3081"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"MND1"	0.000219583942154768	4.8030739673391e-05	7.16005751096584e-05	0.000189060743208303	1.24842542343469e-05	0
"1725"	"ASV3082"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Blastocatellaceae"	NA	0.000124793753040221	0.000133767520803765	5.44480350360712e-05	3.83555851073146e-05	0	0
"1726"	"ASV3083"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	0	0	0	6.68030620290461e-05	0.000263278330469502	9.25539067643722e-05
"1727"	"ASV3084"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacteraceae"	NA	0.000130598889314762	5.82106050399913e-05	0.000123032010631665	0	3.76337098564372e-05	0
"1728"	"ASV3085"	"Proteobacteria"	"Alphaproteobacteria"	"Xanthobacteraceae"	"Rhodoplanes"	0.000187765053699454	0	0.00010598560083429	2.8358903611423e-05	0	0
"1729"	"ASV3087"	"Armatimonadetes"	"Fimbriimonadia"	"Fimbriimonadaceae"	NA	4.05893459354377e-05	0.00016333156441012	1.92958682039858e-05	0.000153010006330159	0	0
"1730"	"ASV3088"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Ferruginibacter"	1.83347232000663e-05	0.000163208286926646	6.49637634230175e-05	0.000130759054032065	0	0
"1731"	"ASV3089"	"Actinobacteria"	"Acidimicrobiia"	"Iamiaceae"	"Iamia"	4.81326582425715e-05	0.000130656959671212	2.96786883486975e-05	0.000141248626614373	1.23436503105585e-05	0
"1732"	"ASV309"	"Latescibacteria"	"Latescibacteria"	"Latescibacteraceae"	NA	0.0013378201008609	0.00143218292992039	0.00079372909646126	0.00180676155456861	0.000191596867211034	8.6673739243789e-06
"1733"	"ASV3090"	"Chlamydiae"	"Chlamydiae"	"Parachlamydiaceae"	"Candidatus_Protochlamydia"	7.6247116905892e-06	0	0	0	0.000260537227592317	0.000184877257227701
"1734"	"ASV3092"	"Actinobacteria"	"Actinobacteria"	"Microbacteriaceae"	"Leifsonia"	0	6.42007733274969e-05	0.000212279688166358	0.000112626325343975	0.000168156999845922	3.58251491196309e-05
"1735"	"ASV3093"	"Actinobacteria"	"Thermoleophilia"	"67-14"	NA	0.000103304006343174	8.13053646381508e-05	6.95696010837608e-05	6.34651528435336e-05	2.83978560275333e-05	0
"1736"	"ASV3096"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	8.99199068650687e-05	0.000198050949363411	0	0.000151333103403196	0	0
"1737"	"ASV3097"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales_Incertae_Sedis"	"Bauldia"	0.000184653956798983	0.000121735317438586	4.39866702794385e-06	9.07460564725359e-05	1.71595518094242e-05	0
"1738"	"ASV3099"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	9.04058787194984e-05	7.96273104367897e-05	4.73096201747144e-06	0.000104755610927231	5.43240888220582e-06	0
"1739"	"ASV31"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	0.000582824846740319	0.000154608769697925	0.000646504213090391	0.000207569765654262	0.00378598326628363	0.0215371249406137
"1740"	"ASV310"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	0.00147637009810906	0.00171511148896386	0.000291506511398832	0.00185571138533274	0.000114415908451468	9.27391433376199e-06
"1741"	"ASV3100"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000129309325105765	0	7.6971361086451e-05	0.000119984807358927	0	0
"1742"	"ASV3101"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacteraceae"	"Phenylobacterium"	8.83799597230953e-05	2.10304942166141e-05	0.000268431845011766	0	0	0
"1743"	"ASV3104"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	"Sandaracinus"	6.4245705569467e-05	3.43646660241423e-05	8.06136117012882e-05	2.45938218193705e-05	5.09807337256459e-05	0
"1744"	"ASV3105"	"Planctomycetes"	"Planctomycetacia"	"Rubinisphaeraceae"	"SH-PL14"	0.00013358737171692	9.86589077288385e-05	0.000194017076769451	2.68093320305984e-05	5.26422872863937e-05	0
"1745"	"ASV3106"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	9.13737376601921e-05	9.02940179932207e-05	6.14612985818153e-05	0.000108911541036073	0	2.74891417889933e-06
"1746"	"ASV3109"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	0.000108674514877191	0	0.000108636689517606	0	0	0.000135383359298923
"1747"	"ASV311"	"Actinobacteria"	"Thermoleophilia"	"67-14"	NA	0.00113817405407127	0.0017803188290624	0.000757515123962343	0.00153294642811287	0.000269135493381725	0
"1748"	"ASV3112"	"Bacteroidetes"	"Bacteroidia"	"AKYH767"	NA	2.04334240374976e-05	0.000327383187891868	4.10222477730257e-05	9.28860856402333e-05	0	0
"1749"	"ASV3113"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacteraceae"	"Acidicaldus"	3.31167320050839e-05	0.000128336913169053	2.10039684957979e-05	0.000203621996986789	1.8048048613596e-05	0
"1750"	"ASV3116"	"Proteobacteria"	"Gammaproteobacteria"	"TRA3-20"	NA	0	0.000110830765860029	0	0.000177819923723621	0	0
"1751"	"ASV3117"	"Dependentiae"	"Babeliae"	"Vermiphilaceae"	NA	0	0.000305652935225253	0	0.000155364326365811	0	0
"1752"	"ASV3119"	"Chloroflexi"	"Chloroflexia"	"JG30-KF-CM45"	NA	9.12537737059866e-05	4.70776722662391e-05	0.000208906793146606	0.000118820797674263	2.90724376296947e-05	0
"1753"	"ASV3120"	"Verrucomicrobia"	"Verrucomicrobiae"	"01D2Z36"	NA	0	0	0	0	4.32565721431695e-05	0.000327916173785292
"1754"	"ASV3121"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	0.000240178787457924	3.97828325376767e-05	8.93227722074875e-05	0.000117491859517208	0	0
"1755"	"ASV3122"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	4.55176432600541e-05	0.000102500798783536	1.76158063106865e-05	0.000167319406991526	2.08337053637863e-05	0
"1756"	"ASV3123"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0.000157420453408733	7.20464197246046e-05	9.83780444496623e-05	4.1014651797175e-05	0	0
"1757"	"ASV3126"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacteraceae"	"Conexibacter"	0.000122315961912355	2.22678999657417e-05	5.87472829255616e-05	9.64580952345178e-05	4.13031885010549e-05	0
