# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/DADA2seqs.fasta.1
# date:       Fri Oct  5 13:25:03 2018
# num seqs:   3959
# dbsize(Mb): 2.004190
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    ASV2810               1         253      1   1582    322.64         -   58
  bacteria    ASV2811               1         253      1   1582    219.65         -   47
  bacteria    ASV2812               1         253      1   1582    329.76         -   57
  bacteria    ASV2813               1         253      1   1582    299.89         -   59
  bacteria    ASV2814               1         253      1   1582    336.08         -   58
  bacteria    ASV2815               1         253      1   1582    273.77         -   54
  bacteria    ASV2816               1         253      1   1582    316.71         -   55
  bacteria    ASV2817               1         253      1   1582    322.53         -   56
  bacteria    ASV2818               1         253      1   1582    305.37         -   59
  bacteria    ASV2819               1         254      1   1582    260.53         -   58
  bacteria    ASV2819             110          94      1   1582      1.11         -   35
  bacteria    ASV2820               1         253      1   1582    328.21         -   58
  bacteria    ASV2821               1         253      1   1582    344.24         -   55
  bacteria    ASV2822               1         253      1   1582    210.25         -   55
  bacteria    ASV2823               1         253      1   1582    288.83         -   60
  bacteria    ASV2824               1         253      1   1582    317.20         -   55
  bacteria    ASV2825               1         253      1   1582    278.43         -   59
  bacteria    ASV2826               1         253      1   1582    209.57         -   53
  bacteria    ASV2827               9         253      1   1582    230.43         -   64
  bacteria    ASV2828              12         255      1   1582    157.63         -   53
  bacteria    ASV2829               1         253      1   1582    263.67         -   53
  bacteria    ASV2830              16         253      1   1582    249.02         -   56
  bacteria    ASV2831               2         255      1   1582     77.88         -   49
  bacteria    ASV2831             175         152      1   1582      3.35         -   46
  bacteria    ASV2832               1         253      1   1582    290.82         -   53
  bacteria    ASV2833               1         253      1   1582    311.16         -   55
  bacteria    ASV2834               1         253      1   1582    312.55         -   53
  bacteria    ASV2835               9         254      1   1582    200.93         -   67
  bacteria    ASV2836               1         253      1   1582    287.39         -   62
  bacteria    ASV2837               1         253      1   1582    306.61         -   56
  bacteria    ASV2838               1         253      1   1582    323.16         -   57
  bacteria    ASV2839               1         253      1   1582    295.02         -   58
  bacteria    ASV2840               1         253      1   1582    307.75         -   56
  bacteria    ASV2841               1         253      1   1582    277.28         -   58
  bacteria    ASV2842               1         253      1   1582    318.41         -   56
  bacteria    ASV2843               2         253      1   1582    301.83         -   55
  bacteria    ASV2844               1         248      1   1582    266.06         -   62
